datetime,tempmax,tempmin,temp,humidity,precip,precipcover
2018-09-26,32.6,26.6,29.1,74.1,0,0
2018-09-27,33,27.2,29.5,73.5,0,0
2018-09-28,32.9,27.6,30,70.6,0,0
2018-09-29,33.5,27.5,29.9,71.2,0,0
2018-09-30,32.9,27.5,29.8,71.2,0.026,4.17
2018-10-01,33.1,27.6,30,70.9,0,0
2018-10-02,33.3,27.2,30,70.2,0,0
2018-10-03,33.5,28.1,30.3,69.5,1.186,4.17
2018-10-04,33.2,28.5,30.4,68.1,0.264,4.17
2018-10-05,33.9,27.6,30.3,67.3,0,0
2018-10-06,32.9,26.6,28.6,78,8.869,8.33
2018-10-07,30.9,25.9,27.8,81.4,12.097,12.5
2018-10-08,32.2,25.7,27.7,82.6,4.796,12.5
2018-10-09,29.5,24,26.9,85.8,39.443,20.83
2018-10-10,31.5,24,26.8,85.4,52.959,8.33
2018-10-11,32.3,25,27.1,85.6,2.977,8.33
2018-10-12,30.5,24.8,26.8,85.1,54.578,25
2018-10-13,29.6,24.6,27,84.2,2.336,12.5
2018-10-14,26.9,24.6,26,90.1,4.048,16.67
2018-10-15,32.7,25.5,28.6,77.9,0,0
2018-10-16,32.6,25.7,28.2,79.1,6.591,4.17
2018-10-17,30.5,25.6,27.6,81.8,8.132,8.33
2018-10-18,29.6,24,27.2,79.3,4.341,4.17
2018-10-19,33.1,24.6,28.6,74.9,4.341,8.33
2018-10-20,32.9,27.2,29.5,73.9,7.814,4.17
2018-10-21,33.4,27.6,29.5,74.2,3.954,8.33
2018-10-22,33.4,23.3,29.2,74.3,0.2,4.17
2018-10-23,32.6,24.5,28.1,79.4,0,0
2018-10-24,32.5,25.7,27.9,79.4,2.013,12.5
2018-10-25,30.3,25.4,27.6,82.7,3.295,4.17
2018-10-26,32.9,26.2,28.9,77.1,0.026,4.17
2018-10-27,31.2,26.2,28.3,80.7,3.499,8.33
2018-10-28,31.6,25.4,27.5,85.6,4.888,8.33
2018-10-29,32.6,25.3,27.8,84.9,0.347,4.17
2018-10-30,33,26.1,28.3,82.1,0.347,4.17
2018-10-31,31.3,25.7,27.9,79.8,0.053,4.17
2018-11-01,27.9,25.7,26.8,85.2,0.438,8.33
2018-11-02,31.1,25.6,27.2,82.3,6.994,16.67
2018-11-03,30.6,26.2,27.8,83.1,3.38,8.33
2018-11-04,32.6,25.6,28.2,83.5,3.922,12.5
2018-11-05,32.4,26.2,28.1,82,1.139,16.67
2018-11-06,33.3,24.5,27.7,82.4,10.855,8.33
2018-11-07,32.5,25,28.4,78.5,9.603,8.33
2018-11-08,34,25,28,80.7,11.447,16.67
2018-11-09,28.9,26.4,27.3,86.4,1.736,4.17
2018-11-10,32.2,25.8,28.1,82.1,0.132,4.17
2018-11-11,31.5,24.8,27.1,87,1.669,16.67
2018-11-12,32.6,25.5,27.9,81.6,10.682,8.33
2018-11-13,31,25.2,27.7,81.5,2.806,12.5
2018-11-14,31.4,25.6,28.2,79.6,4.151,12.5
2018-11-15,30.6,25.2,27,86.9,7.522,12.5
2018-11-16,31.9,25.6,28.4,81.9,0.695,4.17
2018-11-17,30.9,23.2,27.7,83.1,15.759,12.5
2018-11-18,30.1,24,27.1,85.5,6.451,12.5
2018-11-19,32,24.6,27.2,84.8,18.627,8.33
2018-11-20,32.3,25,28.2,80.2,3.473,4.17
2018-11-21,30.6,23.6,27,84.3,14.049,16.67
2018-11-22,30.3,24,27.4,84.8,1.695,12.5
2018-11-23,32.4,25.6,28.2,81.2,3.473,4.17
2018-11-24,33.3,26.6,29,76.3,0.29,8.33
2018-11-25,31.5,25.3,28.7,79.5,4.341,4.17
2018-11-26,32.5,24,28.2,81,12.946,16.67
2018-11-27,29.1,24.9,27.4,84.5,8.708,12.5
2018-11-28,32.3,25.9,28.5,80.8,2.636,4.17
2018-11-29,31.2,26.2,28.3,82.5,7.713,8.33
2018-11-30,31.1,26.5,28.1,83.8,6.425,20.83
2018-12-01,30.6,25.6,27.4,86.2,6.431,12.5
2018-12-02,32,25.2,27.7,84.3,0.505,12.5
2018-12-03,30.6,25.6,27.3,87.1,2.631,8.33
2018-12-04,32.7,25.5,28.5,81.5,0.105,4.17
2018-12-05,31.6,26.4,27.9,85.4,3.86,12.5
2018-12-06,30.2,25.7,27.7,85.3,6.587,16.67
2018-12-07,31.1,26.2,27.9,82.4,0.973,8.33
2018-12-08,32.1,26.1,28.1,82.4,0.132,4.17
2018-12-09,32.1,26.2,28.9,80.9,0.395,4.17
2018-12-10,31.8,26.2,28.4,82.8,0.306,8.33
2018-12-11,32.5,24.6,27.1,86.8,35.23,12.5
2018-12-12,31.5,25.6,27.5,85.2,0.2,4.17
2018-12-13,29.1,25.6,27,86.6,0,0
2018-12-14,29.6,25.6,27.6,81,0,0
2018-12-15,31.5,25.4,27.6,81.1,9.623,4.17
2018-12-16,31.5,24.6,26.9,85.5,40.22,20.83
2018-12-17,31.2,25.6,27.8,79.8,0.026,4.17
2018-12-18,32.3,26.6,28.8,78,0.2,8.33
2018-12-19,33,26.2,28.1,81.2,5.315,8.33
2018-12-20,33.2,25.2,27.9,81.7,14.55,8.33
2018-12-21,32.5,26,28.2,82.3,2.779,8.33
2018-12-22,32.5,26.5,28.7,78.8,0.079,4.17
2018-12-23,32.6,25.7,28.1,79.4,0.521,4.17
2018-12-24,32.2,25.6,28.6,78.5,0,0
2018-12-25,32.8,26.2,28.9,77.8,1.624,8.33
2018-12-26,33.1,24.4,29,73.7,0.174,4.17
2018-12-27,30.7,26.4,28.4,76.1,0,0
2018-12-28,33.6,27.2,29.9,69.4,0,0
2018-12-29,31.6,26.3,28.8,76.8,0,0
2018-12-30,33.6,26.9,29,76.8,14.891,8.33
2018-12-31,31.6,25.6,27.8,83.1,35.968,12.5
2019-01-01,33.4,26.1,29,72.7,2.188,8.33
2019-01-02,32.8,26.2,29.5,69.6,0,0
2019-01-03,32.3,27.2,29.8,73.1,0,0
2019-01-04,32.7,27,29.9,66.6,0,0
2019-01-05,32.7,26.7,28.5,80.6,0,0
2019-01-06,32.2,26.6,28.8,79.8,0,0
2019-01-07,32.6,26.6,29.1,76.5,0,0
2019-01-08,31.6,26.6,28.3,80.8,0.653,4.17
2019-01-09,32.1,26.6,28.9,77.1,0,0
2019-01-10,32.6,26,28.9,73.9,0,0
2019-01-11,32.2,25.9,28.6,76.4,4.446,8.33
2019-01-12,32.9,25.5,28.7,72.4,0,0
2019-01-13,31.9,26.5,28.4,76.6,0,0
2019-01-14,31.5,26.5,28.2,78.9,0,0
2019-01-15,32.8,26.5,28.9,72.4,0,0
2019-01-16,32.5,26.5,28.8,73.3,0,0
2019-01-17,31.9,25.6,27.3,81.9,11.735,16.67
2019-01-18,28.6,24.6,26.3,86.8,41.695,20.83
2019-01-19,31.5,25.6,28.1,76.4,0,0
2019-01-20,32.6,26.1,28.7,74.5,0,0
2019-01-21,31.7,26.6,28.4,75.6,0.868,4.17
2019-01-22,31.5,25.7,28.1,74.5,0,0
2019-01-23,31.9,26.5,28.5,73.8,0.305,4.17
2019-01-24,30.9,25.7,28,73.5,0,0
2019-01-25,30,25.5,27.6,74.9,0.347,4.17
2019-01-26,30.6,25.6,27.7,73.6,0,0
2019-01-27,31.9,26.5,28.4,74.7,0,0
2019-01-28,28.9,25.7,27.2,82.9,1.048,12.5
2019-01-29,31.9,26,28.2,78.4,0.226,8.33
2019-01-30,31.6,26,28.4,74.2,0,0
2019-01-31,31.9,25.9,28.3,75.5,0.29,8.33
2019-02-01,32.6,25.7,28.6,75.2,0,0
2019-02-02,32,26.2,28.7,77.5,0.174,4.17
2019-02-03,32.5,26.6,28.7,78,0,0
2019-02-04,33.9,26.5,29.2,75.7,0,0
2019-02-05,32.6,26.2,28.8,73.8,0,0
2019-02-06,32.6,24.7,28.3,72.9,0,0
2019-02-07,32.6,25.5,28.3,75.7,0.395,4.17
2019-02-08,33.3,25.7,28.8,74.6,0,0
2019-02-09,33.8,26.5,29.4,74.4,0,0
2019-02-10,32.9,26.6,28.9,75.5,0,0
2019-02-11,32.4,25.5,28.3,69,0,0
2019-02-12,33.8,25.6,29.1,68.5,0,0
2019-02-13,32.3,26.6,29,76.2,0,0
2019-02-14,32.6,27.4,29.2,71.8,0,0
2019-02-15,32.2,26,28.4,71.8,0,0
2019-02-16,33.3,25.5,28.7,70.8,0,0
2019-02-17,32.9,24.5,27.6,79.7,8.688,12.5
2019-02-18,31.2,23.4,27.1,81.2,7.492,12.5
2019-02-19,31.9,26,28.4,78.1,11.286,4.17
2019-02-20,31.9,26,28.5,78,1.582,8.33
2019-02-21,32.6,25.7,28.8,73.5,0,0
2019-02-22,33.6,26,29,74.9,0,0
2019-02-23,33.2,25.7,28.8,72.1,0,0
2019-02-24,33.2,25.5,28.4,72.3,0,0
2019-02-25,33.8,25.7,29.1,73.7,0,0
2019-02-26,32.2,26.6,28.9,77.4,0,0
2019-02-27,32.3,26.7,28.3,75.8,0.174,4.17
2019-02-28,32.5,26.6,28.7,75.6,0.527,4.17
2019-03-01,32.9,26.5,28.8,72.8,0,0
2019-03-02,32.9,26.5,28.8,69.1,0,0
2019-03-03,32.9,24.7,28.3,71.7,0,0
2019-03-04,33.6,25.5,28.6,72.2,0.026,4.17
2019-03-05,33.3,25.6,29,70.2,0,0
2019-03-06,32.5,27.5,29,75.8,0,0
2019-03-07,33.8,27.6,30,71.8,0,0
2019-03-08,34.4,26.7,29.9,72.1,0,0
2019-03-09,33.6,26.7,29.6,72.6,0,0
2019-03-10,34,27.1,29.6,71.6,4.35,4.17
2019-03-11,32.6,23.5,27.8,80.5,25.868,8.33
2019-03-12,34.3,25,28.9,74.7,1.042,8.33
2019-03-13,34.5,26.6,29.6,74.3,0,0
2019-03-14,33.6,26.5,29.4,70,0,0
2019-03-15,34.2,26.2,29.4,66.5,0,0
2019-03-16,33.4,26.1,29.3,70.3,0,0
2019-03-17,33.5,26.5,29.4,67.6,0,0
2019-03-18,34.5,25.5,29.2,63.8,0,0
2019-03-19,34.5,26,29.4,67.2,0,0
2019-03-20,33.1,26.7,29.7,69.3,0,0
2019-03-21,34.3,24.7,28.3,76.4,13.614,4.17
2019-03-22,34.2,25.7,29,76,0.105,4.17
2019-03-23,33.6,27,29.4,77.4,0.264,4.17
2019-03-24,32.6,27,29.1,78.4,0,0
2019-03-25,33.3,27,28.9,78.8,9.372,8.33
2019-03-26,34.1,27.5,29.9,73.9,0.695,4.17
2019-03-27,34.6,27.3,30.3,68.4,0,0
2019-03-28,33.6,23.7,28.4,79.9,27.814,8.33
2019-03-29,32.9,25.6,29.2,75.8,3.032,4.17
2019-03-30,31.7,26.3,28.3,80.7,0,0
2019-03-31,31.5,27.2,29.2,78.7,0,0
2019-04-01,30.9,25.5,27.7,84.9,22.802,20.83
2019-04-02,31.8,26.6,28.5,78.6,2.109,4.17
2019-04-03,30.6,23.6,27.3,82.8,27.287,16.67
2019-04-04,34.2,25.6,29.3,72.4,0,0
2019-04-05,33.6,27.1,29.4,70.7,0,0
2019-04-06,34.1,26.5,29.4,68.8,0,0
2019-04-07,33.8,25.5,29.5,70.6,0,0
2019-04-08,33.5,26.6,29.6,73.3,0.395,4.17
2019-04-09,34.1,27.5,29.6,75.1,4.35,4.17
2019-04-10,33.6,27.2,28.7,79.5,9.164,8.33
2019-04-11,31.5,26.6,28,85.5,27.435,8.33
2019-04-12,32.8,25.7,29,77.4,1.055,4.17
2019-04-13,32.9,27.1,29.8,73.3,0.105,4.17
2019-04-14,31.9,27.6,29.4,78.8,0,0
2019-04-15,34.5,26.5,30,73.4,2.81,8.33
2019-04-16,33.9,27.5,30.8,71.6,0,0
2019-04-17,35,27.9,31,71.4,0,0
2019-04-18,34.2,27.5,30.6,71.5,0,0
2019-04-19,34.6,26.6,29.7,76.3,6.723,4.17
2019-04-20,30.9,27.5,28.4,84.7,20.276,20.83
2019-04-21,33.6,27.5,30,78,0,0
2019-04-22,32.1,28.2,29.7,77.2,2.662,8.33
2019-04-23,32.8,26.8,28.7,83.1,0,0
2019-04-24,32.2,27.1,29.1,80.4,0.053,4.17
2019-04-25,32,28,29.2,80.8,5.009,4.17
2019-04-26,29.6,24.6,26.6,91.1,46.595,16.67
2019-04-27,30.3,25.6,27.8,82.8,6.103,12.5
2019-04-28,33.9,25.9,29.6,76,0.521,4.17
2019-04-29,34.1,26.3,29.9,79.5,1.582,4.17
2019-04-30,32.6,26.5,28.6,79.2,1.265,8.33
2019-05-01,32.6,27.2,29.9,77.8,0,0
2019-05-02,32.7,27.6,29.2,82.6,3.473,4.17
2019-05-03,33,27.6,29.6,82.2,3.955,4.17
2019-05-04,31.4,26.6,28.9,82.7,2.362,8.33
2019-05-05,31.7,27.2,29.1,80.6,2.605,4.17
2019-05-06,34.3,27.7,30.7,69.4,0,0
2019-05-07,34.1,28.2,30.9,72.8,0,0
2019-05-08,30.4,24,27.8,85.5,15.042,20.83
2019-05-09,33.9,27.2,30.4,75.4,0,0
2019-05-10,34.2,23.8,30.1,74.7,5.209,8.33
2019-05-11,31.6,27.9,29.5,80.8,9.73,8.33
2019-05-12,32.6,27.5,30,78.7,0.923,4.17
2019-05-13,32.8,28.1,29.5,80.6,0.105,8.33
2019-05-14,33.2,27.2,29.5,81.1,1.887,4.17
2019-05-15,33.5,27.2,29.8,81.2,3.2,8.33
2019-05-16,31.8,27.2,29.6,77.8,1.45,4.17
2019-05-17,31.5,24.9,28.5,79.1,14.759,4.17
2019-05-18,31.9,27.5,29.6,76.7,0,0
2019-05-19,30.3,25.7,28.5,79.4,0.174,4.17
2019-05-20,31.8,27.2,29.3,77.5,0.659,4.17
2019-05-21,32.6,27.7,29.1,78.2,19.446,12.5
2019-05-22,31,27.2,28.8,80.3,1.635,8.33
2019-05-23,32.9,27.8,29.8,76.1,0,0
2019-05-24,33.2,28.2,30.6,70.4,0,0
2019-05-25,32.6,28.2,29.8,75.3,0.527,4.17
2019-05-26,33.6,27.3,30.1,75.2,0.131,8.33
2019-05-27,32.6,28.5,30.1,76.3,0.791,4.17
2019-05-28,32.9,28.6,30.5,74,0,0
2019-05-29,32.9,28.5,30.1,76.3,0,0
2019-05-30,31.9,25.9,28.6,82.2,5.264,20.83
2019-05-31,32.8,27.5,29.4,78.6,5.25,12.5
2019-06-01,31.5,27.2,28.5,80.6,3.032,4.17
2019-06-02,32.9,25.4,29,76.9,11.286,4.17
2019-06-03,30.5,25.6,27.1,88.5,33.74,16.67
2019-06-04,31.6,26.5,28.5,82.4,0.026,4.17
2019-06-05,32.6,27.3,29.5,79.6,4.218,4.17
2019-06-06,29.2,26,27.7,85.7,3.378,16.67
2019-06-07,27.6,24.7,26.4,89.9,8.682,8.33
2019-06-08,29.9,26.2,27.7,85.2,0.547,4.17
2019-06-09,31.7,26.4,29,80.5,0.174,4.17
2019-06-10,32.6,28.2,30.1,76.8,0,0
2019-06-11,32.9,28,29.9,78.1,4.35,8.33
2019-06-12,30.2,24.9,27.5,84.6,15.396,16.67
2019-06-13,30.9,27.9,29,81.1,2.162,8.33
2019-06-14,32.2,27.6,29.4,80.3,4.341,16.67
2019-06-15,32,27.2,29.2,79,0.026,4.17
2019-06-16,32.3,27.9,29.9,76.8,0,0
2019-06-17,31.9,28.2,29.4,80.1,0.026,4.17
2019-06-18,29.2,25.9,27.7,85.5,8.682,12.5
2019-06-19,29.6,26.9,28.2,83.7,1.199,12.5
2019-06-20,33,27.1,29.2,79.6,3.178,8.33
2019-06-21,32.2,26.6,28.4,83.9,26.106,8.33
2019-06-22,30.8,23.9,27.3,83.6,17.778,16.67
2019-06-23,32.5,25.7,29,78,0,0
2019-06-24,32.4,27.8,29.4,77.7,3.421,8.33
2019-06-25,32.9,28.2,30,74.6,0,0
2019-06-26,30.6,27.3,28.8,77.1,0,0
2019-06-27,32.9,26.6,29.4,77.7,0,0
2019-06-28,32.8,28.5,30.1,75.7,0,0
2019-06-29,31.4,27.5,29.1,80.7,22.26,12.5
2019-06-30,31.6,27.6,29.2,78.3,0.264,4.17
2019-07-01,32.8,28.5,29.9,72.9,0.395,4.17
2019-07-02,32.5,28.5,30.1,73.1,0,0
2019-07-03,31.1,27.8,29.3,77.1,0.701,8.33
2019-07-04,32.6,27.5,29.7,77.2,0,0
2019-07-05,32.4,28.2,29.9,75.3,0,0
2019-07-06,32.6,28.5,29.8,75.8,4.129,8.33
2019-07-07,31.9,27.8,29.1,79.3,5.009,4.17
2019-07-08,31.6,26,28.3,81.6,0.894,8.33
2019-07-09,30,24.7,27.7,82.9,1.048,12.5
2019-07-10,32,27.6,29.6,72.1,0,0
2019-07-11,32.9,27.6,29.9,68.7,0,0
2019-07-12,32.8,27.6,29.6,74.3,0.132,4.17
2019-07-13,32.7,27.2,29.7,75.3,0,0
2019-07-14,32.6,28.5,30.1,74,0,0
2019-07-15,29,24.6,27.7,81.3,2.659,8.33
2019-07-16,31,26.7,28.9,75,0.785,4.17
2019-07-17,31.6,27.2,29.4,71,0,0
2019-07-18,31.9,27.6,29.5,68.2,0,0
2019-07-19,32.5,27.6,29.7,68.1,0,0
2019-07-20,32.6,27.6,29.7,71.6,0,0
2019-07-21,32.6,27.2,29.1,77.2,0,0
2019-07-22,32.1,27.2,28.8,76.2,3.691,8.33
2019-07-23,30.3,25.6,27.9,80.7,7.281,16.67
2019-07-24,31.6,27.2,28.9,76.7,0,0
2019-07-25,32.5,27.7,29.6,67.7,0,0
2019-07-26,32,26.9,29.4,72.2,0,0
2019-07-27,32.3,27.5,29.4,74.1,2.109,4.17
2019-07-28,32.6,27.3,29.5,75.3,0.695,8.33
2019-07-29,33,27.6,30,71.9,0,0
2019-07-30,32.3,27.6,29.7,72.1,0,0
2019-07-31,32.3,27.9,29.8,66.4,0,0
2019-08-01,32.6,27.2,29.6,66.3,0,0
2019-08-02,32.6,27.6,29.8,66.8,0,0
2019-08-03,32.9,27.9,29.9,70.7,0,0
2019-08-04,32,27.6,29.5,72,0.052,8.33
2019-08-05,32,27.9,29.6,71.5,0,0
2019-08-06,31.9,27.9,29.5,73.4,0.868,4.17
2019-08-07,31.3,27.5,29.1,74.8,2.257,12.5
2019-08-08,32,27.5,29.5,71,0,0
2019-08-09,32.2,27.6,29.5,72.5,0,0
2019-08-10,31.9,28,29.7,72.5,0,0
2019-08-11,32.4,27.9,29.9,72.8,0,0
2019-08-12,32.9,28,30.1,70.5,0,0
2019-08-13,33.2,27.9,29.9,73.2,0,0
2019-08-14,33.2,27.7,29.6,74.8,0,0
2019-08-15,33,27.3,29.9,72.2,0.105,4.17
2019-08-16,33.3,27.9,30.2,67.7,0,0
2019-08-17,32,28,29.5,74,0.949,8.33
2019-08-18,33.3,27.9,29.9,68.4,0,0
2019-08-19,33.2,27.5,29.9,66.4,0,0
2019-08-20,32.9,27.9,29.8,71.3,0.923,4.17
2019-08-21,32.8,27.9,29.9,71.4,0.791,4.17
2019-08-22,33,27.7,29.9,73.1,0,0
2019-08-23,33.5,28.5,29.9,69.5,0,0
2019-08-24,33.5,27.5,29.8,68.6,0,0
2019-08-25,32.2,27.9,29.2,72.4,4,12.5
2019-08-26,32.9,25.2,28.5,77.5,2.521,8.33
2019-08-27,30.5,26.2,27.7,80.2,0.921,8.33
2019-08-28,28,26.4,27.3,80.1,0.521,4.17
2019-08-29,32.3,27,29.1,77.1,0,0
2019-08-30,31.2,25.6,28.9,73.7,0.395,4.17
2019-08-31,32,27.5,29.2,68.9,0,0
2019-09-01,32.7,26.9,29.5,70,3.295,4.17
2019-09-02,33,27.6,29.9,73.3,0,0
2019-09-03,32.9,27.7,29.9,73.6,0,0
2019-09-04,32.9,26.1,29.4,73,0,0
2019-09-05,32.9,27.5,29.7,72.1,0.053,4.17
2019-09-06,33.6,27.5,29.7,71.8,0,0
2019-09-07,32.9,27,29.7,71.1,0,0
2019-09-08,32.9,27.5,29.6,70.8,0,0
2019-09-09,32.4,27.5,29.7,72.3,0,0
2019-09-10,33,27.5,29.6,73.8,0,0
2019-09-11,33.2,27,29.7,70.4,0,0
2019-09-12,33,27.5,29.7,71.7,0,0
2019-09-13,32.9,27.5,29.6,72.9,0,0
2019-09-14,30.9,27.5,28.8,77.7,1.186,4.17
2019-09-15,31.6,27.1,29.2,71.5,0,0
2019-09-16,32.4,27,29.3,68.7,0,0
2019-09-17,32.3,27.5,29.5,72.2,0,0
2019-09-18,32.3,27.9,29.5,73.6,0,0
2019-09-19,32.9,27.6,29.7,70.8,0,0
2019-09-20,32.9,27.5,29.5,72.9,0,0
2019-09-21,33.3,27,29.6,67.5,0,0
2019-09-22,33.3,26.9,29.7,69.5,0,0
2019-09-23,32,27.6,29.2,74.2,3.868,8.33
2019-09-24,34.6,26.5,29.9,72.5,0.868,4.17
2019-09-25,29.9,24.6,27.2,84.8,18.499,12.5
2019-09-26,32.6,25.6,28.8,74.8,0.052,8.33
2019-09-27,32.9,27,29.6,72.4,1.977,4.17
2019-09-28,32.9,26.5,29.4,73.1,0.132,4.17
2019-09-29,32.6,25.8,28.5,78.3,0.395,4.17
2019-09-30,30,24.5,27.3,83.2,2.666,12.5
2019-10-01,31.6,26.2,28.1,78.8,2.164,12.5
2019-10-02,31.9,24,27.3,79.8,11.054,12.5
2019-10-03,30.9,24.3,27.4,78.4,3.163,8.33
2019-10-04,31,24.6,28.2,77.7,0.827,8.33
2019-10-05,32.7,26,29,71.9,0.521,4.17
2019-10-06,32.9,26.2,28.5,73.1,7.209,8.33
2019-10-07,31.6,25.4,27.2,83.5,11.862,20.83
2019-10-08,31.2,25.2,28,80.6,0.659,4.17
2019-10-09,32,25.7,28.6,77,0.923,4.17
2019-10-10,32.1,26.2,28.9,75.3,5.536,4.17
2019-10-11,34.2,26.1,29.5,73,1.055,4.17
2019-10-12,32,27,28.8,77.2,0.438,8.33
2019-10-13,33.5,26.2,29,76.8,1.845,4.17
2019-10-14,34.5,27.2,29.8,71.8,1.186,4.17
2019-10-15,32.7,27.1,29.4,73.1,0,0
2019-10-16,33.8,27.2,29.8,74.1,1.042,8.33
2019-10-17,31.9,26.9,28.5,80.3,0.965,8.33
2019-10-18,31.3,26.6,28.5,78.3,0.264,4.17
2019-10-19,33.2,26.7,29.5,74.1,1.714,4.17
2019-10-20,33.3,26.7,29.2,76.6,3.952,16.67
2019-10-21,31.4,27.1,28.9,78,7.141,12.5
2019-10-22,28.6,25.5,27.1,86,27.473,20.83
2019-10-23,31.9,24.9,27.5,84.4,2.582,8.33
2019-10-24,31.6,26.2,28.3,79.8,1.977,8.33
2019-10-25,34.2,26.7,29.7,73.6,0,0
2019-10-26,32.7,25.9,27.7,81,3.82,8.33
2019-10-27,32.5,22,27.4,80.7,80.454,8.33
2019-10-28,31.1,24.9,27,84.8,22.306,16.67
2019-10-29,32.9,25,28.9,76.5,0.132,4.17
2019-10-30,32.9,27.1,28.7,76,0.448,8.33
2019-10-31,32.1,26.3,28.8,75.9,0.659,8.33
2019-11-01,32.4,25.1,28.3,74.6,13.461,12.5
2019-11-02,32.9,26.5,29.7,70.3,0.079,4.17
2019-11-03,31.7,26.6,28.6,73.7,0,0
2019-11-04,31.9,26.3,28.8,75.7,3.473,4.17
2019-11-05,31,26.5,28.4,81.3,0,0
2019-11-06,33.3,26.6,29.7,75.5,2.415,4.17
2019-11-07,33.9,28.1,30.6,72.8,0.3,4.17
2019-11-08,31.7,24,28.3,73.4,2.054,8.33
2019-11-09,34,27,29,72.8,0,0
2019-11-10,34.3,25.6,29.7,66.3,0,0
2019-11-11,32.2,27.5,29.3,75.7,0.264,4.17
2019-11-12,31.9,26.7,28.5,79.6,1.055,8.33
2019-11-13,32.6,26.2,29.1,77.1,6.591,4.17
2019-11-14,30.5,26.5,28,81.5,0.079,8.33
2019-11-15,30.2,25.8,27.6,81.5,0.868,4.17
2019-11-16,32.7,26.5,28.5,77.8,0.264,4.17
2019-11-17,33.8,25.3,29.1,73.6,0,0
2019-11-18,33.9,26.5,28.9,76,0.174,4.17
2019-11-19,32,26.5,28.3,80,0,0
2019-11-20,29.6,25,26.6,87.1,4.928,12.5
2019-11-21,29.7,25,26.8,86.1,0.695,4.17
2019-11-22,31.6,25.6,27,83.2,0.664,12.5
2019-11-23,30.2,25,26.9,85.2,2.325,12.5
2019-11-24,31.9,25,26.9,85.5,17.36,8.33
2019-11-25,32.9,24.7,27.8,81.1,0,0
2019-11-26,32.6,26.6,28.8,77,0,0
2019-11-27,31.6,26.5,28.2,82.1,1.91,8.33
2019-11-28,31.4,25.6,27.9,84.4,9.263,8.33
2019-11-29,31.1,24.9,27.1,88.6,66.452,16.67
2019-11-30,32.1,25.6,28,84,11.769,8.33
2019-12-01,33,26,28.6,81.7,0,0
2019-12-02,31.5,24.4,27,85.4,54.2,12.5
2019-12-03,30.5,25.8,27.8,78.7,0,0
2019-12-04,32.2,26.6,28.7,72.6,0,0
2019-12-05,30.5,26.5,28.1,75.1,0,0
2019-12-06,32.1,26.4,28.6,71.5,0,0
2019-12-07,30,26.6,28.3,72.7,0.174,4.17
2019-12-08,28.8,25.9,26.9,82.6,3.132,8.33
2019-12-09,27,24,25.2,91.5,65.844,29.17
2019-12-10,27,24,25.7,89.4,19.448,16.67
2019-12-11,25.6,23.6,24.6,92.7,31.334,29.17
2019-12-12,31.6,23.7,27.5,76.9,2.658,8.33
2019-12-13,28.4,24.2,25.8,86.8,55.199,16.67
2019-12-14,26,23.9,24.8,95.1,45.203,33.33
2019-12-15,25.6,23.9,24.8,94.7,63.839,25
2019-12-16,30.3,23.6,26.4,83.6,0.079,4.17
2019-12-17,27.6,25.5,26.1,91.2,12.515,20.83
2019-12-18,30.4,25,26.7,89.2,31.862,12.5
2019-12-19,30.7,24.7,27.3,82.8,0,0
2019-12-20,30.7,25.6,27.6,81.3,0.527,8.33
2019-12-21,30.2,25.7,27.4,83.1,3.499,8.33
2019-12-22,30.6,25,27.4,79.7,0,0
2019-12-23,31.9,25.6,27.6,81,4.318,4.17
2019-12-24,30.6,25.6,27.6,80.1,0.132,4.17
2019-12-25,31.5,25.6,28,77.1,0,0
2019-12-26,30.5,25.2,27.7,76.5,0,0
2019-12-27,31.9,25.6,28.1,73.2,0,0
2019-12-28,31.4,25.6,27.8,75.4,0,0
2019-12-29,31.6,25.7,28.1,77.5,0,0
2019-12-30,32.2,25.6,28.4,75,0,0
2019-12-31,32.5,25.6,28.3,74.5,0,0
2020-01-01,31.6,26.5,28.5,73,1.054,8.33
2020-01-02,30.9,26.5,28.1,77.8,0.105,4.17
2020-01-03,31,26.6,28.3,77.7,0.132,4.17
2020-01-04,30.5,26.6,27.8,79.3,0.606,12.5
2020-01-05,32.8,25.6,28.4,74.6,0,0
2020-01-06,31.6,24.9,27.1,80,9.077,12.5
2020-01-07,30,24,26.6,83.5,7.366,12.5
2020-01-08,31.6,25.6,28.2,78,0.026,4.17
2020-01-09,31.6,26.6,28.4,77.2,0.079,4.17
2020-01-10,31.4,24.9,27.7,80.3,1.842,4.17
2020-01-11,31.2,25.9,28.1,77.3,0,0
2020-01-12,33.1,25.6,28.1,76,0.1,4.17
2020-01-13,32,24.7,27.9,74.6,0,0
2020-01-14,31.9,24.9,27.9,76,0,0
2020-01-15,31.7,25.7,28.1,75.9,0,0
2020-01-16,31.7,26.6,28.4,76.1,0,0
2020-01-17,33.6,25.6,28.5,74.7,0,0
2020-01-18,31.7,26.5,28.5,77.4,0.026,4.17
2020-01-19,32.3,25.7,28.6,77.6,0,0
2020-01-20,32,26.6,28.6,78.6,0.395,4.17
2020-01-21,28,25,26.6,89.2,17.259,25
2020-01-22,31.9,25.7,28.5,77.9,0,0
2020-01-23,32.6,26,28.5,77.7,0,0
2020-01-24,31.9,25.7,28.2,74.9,0,0
2020-01-25,32.6,25,28.1,73,0,0
2020-01-26,32.9,25.5,28.6,75.2,0.527,4.17
